LTE NE NAME,ETHPORT CN,ETHPORT SRN,ETHPORT SN,ETHPORT SBT,ETHPORT PN,ETHPORT PA,ETHPORT MTU,ETHPORT SPEED,ETHPORT DUPLEX,ETHPORT ARPPROXY,ETHPORT FC,ETHPORT FERAT,ETHPORT FERDT,ETHPORT RXBCPKTALMOCRTHD,ETHPORT RXBCPKTALMCLRTHD,ETHPORT USERLABEL,ETHPORT FIBERSPEEDMATCH,ETHPORT AUTOCFGFLAG
LCAIN30155_Site_161,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30165_Sobky,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30179_Nana,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30183_Site_175,0,0,7,BASE_BOARD,1,AUTO,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30250_Abdelatif,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30531_Khanka LE,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10202_Site_269,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10211_Site_235,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10212_EL-Sharabia,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10217_Shobra misr,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10228_Site_278,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10230_Site_290,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10231_FAWZY,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10238_Site_292,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10501_Site_501,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20268_Site_103,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20273_El-Qalaa,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20302_Site_263,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30315_TARK,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30318_Site_74,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30319_Site_75,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30320_RAHEEM,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30322_EL-FOLY,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30325_Maadi1,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30337_MOATY,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30507_Site_507,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30517_Site_517,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30529_Helwan_Site_1,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30530_Site_530,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30824_Site_0824,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26002_Site_6002,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26003_Site_6003,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26004_Site_6004,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26006_Site_6006,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26008_Site_6008,0,0,7,BASE_BOARD,1,AUTO,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26066_Site_6066,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26067_Site_6067,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26068_Site_6068,0,0,7,ETH_COVERBOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26068_Site_6068,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26074_Site_6074,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26110_Site_6110,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS36014_Site_6014,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS36018_Site_6018,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS36019_Site_6019,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS36023_Site_6023,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS36028_Site_6028,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS36056_Site_6056,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS36098_Site_6098,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30321_SABRY,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE10003_Zaied,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10131_01-2-08-23,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10805_Site_0805,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10051_Site_286,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW14482_Damanhur,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30081_HASSAN,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN20847,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30844,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELM14247,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELM14247,0,0,7,BASE_BOARD,1,UNCONFIG,1500,UNCONFIG,UNCONFIG,ENABLE,OPEN,10,8,320,288,,DISABLE,AUTO_CREATED
LDELM14247,0,0,7,BASE_BOARD,2,UNCONFIG,1500,UNCONFIG,UNCONFIG,ENABLE,OPEN,10,8,320,288,,DISABLE,AUTO_CREATED
LDELM14247,0,0,7,BASE_BOARD,3,UNCONFIG,1500,UNCONFIG,UNCONFIG,ENABLE,OPEN,10,8,320,288,,DISABLE,AUTO_CREATED
LCAIN20180_03-3-26-40,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE20050,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10246,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10804,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10804,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW24275_kafr el dawar,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE20062,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10239,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10239,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE10822,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10402_KANATER LE,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10513_Site_513,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10722_New_Capital,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE30200,0,0,7,BASE_BOARD,1,AUTO,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE34390_Mina-Kamh,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE34170_Zagazig,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW14484_Damanhour_West,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20926_Site_881,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30887_Site_150,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10881_Site_216,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN20185,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
SV_TDD,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
0_SVTESTSITE,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30883,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN20193,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10241_Site_283,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELM24682_Berket El Saba,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE24875_Manzala,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE10555,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10129_Site_143,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10021_Site_135,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20912,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW14515_El_Delnagat,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE54019_Domiatt 1,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE44363_Hihya,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE24808_Dekirns,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN20181,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE10008,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10873,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW24532_Nubaria,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW14904_Wadi Natron,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW14904_Wadi Natron,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30330_Maadi markting centre,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30331_EL MAADI -2-LE (AZMY),0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE30214,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10514,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10122,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10122,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW10997,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20261_Site_94,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE20056,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30070,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26071_Site_6071,0,0,7,BASE_BOARD,1,AUTO,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10104_Site_149,0,0,7,BASE_BOARD,1,AUTO,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10139_03-1-05-30,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW14512,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10127_Site_141,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10128_03-1-30-115,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10137_Site_132,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10145_03-1-30-235,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10130_Site_144,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10112_03-2-12-46,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10140_03-1-08-50,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26065_,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10117_Site_138,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30341_Site_85,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20269_Site_98,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30540_Helwan_Site_2,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN20831_Site_831,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE20965,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN20891,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW24545_Hosh_Essa,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30304,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10138_03-1-05-48,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE10520_Site_520,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10146_Site_121,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE54848_Domiat port,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30176_Site_170,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20218,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE20060_Site_193,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIE10506_Site_506,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW24548_IDKU,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE34319,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20266_Site_95,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW34604_keleen,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30551,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20922,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20922,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN30853,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10148_Site_126,0,0,7,BASE_BOARD,1,FIBER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE24790_Sherbeen,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10512_Site_512,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LSINS26113_Ghurghada,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELM14336_Bagour,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE14052,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW30317,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELM14699_saft turab,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20929_Site_929,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIW20929_Site_929,0,0,7,BASE_BOARD,0,COPPER,1500,AUTO,AUTO,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LCAIN10650_Site_0650,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELW14888,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE17100_met yaeish,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
LDELE14040,0,0,7,BASE_BOARD,1,FIBER,1500,1000M,FULL,DISABLE,OPEN,10,8,320,288,,DISABLE,MANUAL_CREATED
